run_date,track_id,frame_count,first_image_id,last_image_id,median_peak_snr,mean_step_px,motion_consistency,candidate_score,temporal_quality,quality_reason,candidate_ids
2001-01-08,T2730,2,N1357658115,N1357658284,11.07,18.28,1.000,0.5165,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357658115-1231|1357658284-0993
2001-01-08,T0650,2,N1357633815,N1357633984,23.53,56.64,1.000,0.5162,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357633815-0124|1357633984-0157
2001-01-08,T1283,2,N1357642815,N1357642984,21.42,81.20,1.000,0.5161,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357642815-0015|1357642984-0062
2001-01-04,T0236,2,N1357331863,N1357332223,8.88,6.88,1.000,0.5158,moderate_temporal_review,appears in 2 frames; consistent step size; low SNR,1357331863-0199|1357332223-0116
2001-01-08,T2086,2,N1357651815,N1357651984,19.27,19.95,1.000,0.5156,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357651815-0101|1357651984-0105
2001-01-10,T0010,2,N1357777024,N1357777414,10.91,75.96,1.000,0.5155,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357777024-0082|1357777414-0065
2000-12-31,T0057,2,N1356977373,N1356977733,21.27,6.18,1.000,0.5152,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1356977373-0229|1356977733-0321
2001-01-01,T0555,2,N1357032899,N1357033289,19.18,60.59,1.000,0.5151,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357032899-0125|1357033289-0120
2001-01-08,T4272,2,N1357678816,N1357678985,19.18,57.42,1.000,0.5151,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357678816-0315|1357678985-0341
2001-01-08,T0022,2,N1357628415,N1357629093,10.84,25.70,1.000,0.5150,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357628415-0290|1357629093-0228
2001-01-08,T1336,2,N1357642815,N1357642984,19.14,37.74,1.000,0.5149,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357642815-0338|1357642984-0316
2001-01-09,T0175,2,N1357763998,N1357764358,21.18,24.52,1.000,0.5146,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357763998-0139|1357764358-0153
2001-01-08,T1957,2,N1357649115,N1357649793,10.77,10.22,1.000,0.5146,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357649115-1067|1357649793-0626
2001-01-08,T3371,2,N1357667116,N1357667794,10.76,60.98,1.000,0.5146,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357667116-1007|1357667794-1083
2001-01-08,T3409,2,N1357667116,N1357667794,10.76,35.31,1.000,0.5146,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357667116-1431|1357667794-0469
2001-01-08,T4134,2,N1357676116,N1357676794,10.76,74.41,1.000,0.5145,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357676116-1472|1357676794-0563
2001-01-01,T0157,2,N1357015401,N1357015761,19.07,52.58,1.000,0.5144,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357015401-0208|1357015761-0301
2001-01-01,T0695,2,N1357037761,N1357038121,21.13,10.92,1.000,0.5143,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357037761-0079|1357038121-0142
2001-01-13,T0666,2,N1358069418,N1358069587,14.89,19.96,1.000,0.5143,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1358069418-0130|1358069587-0153
2001-01-05,T0096,2,N1357352003,N1357352363,23.21,28.53,1.000,0.5142,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357352003-0166|1357352363-0176
2001-01-08,T2642,2,N1357658115,N1357658793,10.67,56.53,1.000,0.5140,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357658115-0564|1357658793-0722
2001-01-08,T2889,2,N1357660815,N1357660984,18.94,48.52,1.000,0.5136,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357660815-0493|1357660984-0518
2001-01-08,T2942,2,N1357664415,N1357665093,12.66,55.76,1.000,0.5135,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357664415-0234|1357665093-0126
2001-01-13,T0714,2,N1358069418,N1358069587,10.55,18.32,1.000,0.5133,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1358069418-0744|1358069587-0588
2001-01-08,T3566,2,N1357669816,N1357669985,23.02,11.04,1.000,0.5131,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357669816-0225|1357669985-0261
2001-01-08,T2839,2,N1357660815,N1357660984,23.01,66.84,1.000,0.5130,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357660815-0124|1357660984-0147
2001-01-08,T1969,2,N1357649115,N1357649284,10.50,17.96,1.000,0.5130,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357649115-1145|1357649284-1026
2001-01-04,T0237,2,N1357331863,N1357332223,10.48,53.22,1.000,0.5129,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357331863-0208|1357332223-0130
2001-01-08,T2844,2,N1357660815,N1357660984,18.80,44.28,1.000,0.5128,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357660815-0166|1357660984-0121
2001-01-01,T0653,2,N1357037371,N1357037761,20.86,63.94,1.000,0.5127,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357037371-0142|1357037761-0154
2001-01-08,T2111,2,N1357651815,N1357651984,14.62,71.31,1.000,0.5127,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357651815-0380|1357651984-0384
2001-01-09,T0001,2,N1357691416,N1357691585,81.65,56.50,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357691416-0001|1357691585-0003
2000-12-31,T0117,2,N1356981455,N1356981845,78.72,41.02,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1356981455-0003|1356981845-0013
2001-01-08,T0824,2,N1357637584,N1357638093,76.54,61.55,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357637584-1122|1357638093-2882
2001-01-08,T3284,2,N1357667116,N1357667794,71.17,23.48,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357667116-0126|1357667794-0076
2000-12-31,T0122,2,N1356981455,N1356981845,50.86,81.94,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1356981455-0038|1356981845-0038
2000-12-31,T0175,2,N1356981845,N1356982205,46.01,35.20,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1356981845-0219|1356982205-0301
2000-12-31,T0360,2,N1356990399,N1356990789,41.84,31.22,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1356990399-0277|1356990789-0346
2001-01-01,T0139,2,N1357015011,N1357015401,39.98,66.09,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357015011-0537|1357015401-0305
2001-01-08,T0327,2,N1357631115,N1357631793,37.70,73.00,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357631115-0089|1357631793-0055
2001-01-08,T1845,2,N1357649115,N1357649793,36.80,46.98,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357649115-0077|1357649793-0031
2001-01-08,T3462,2,N1357667285,N1357667794,35.69,69.53,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357667285-0070|1357667794-0027
2001-01-08,T3470,2,N1357667285,N1357667794,35.44,54.37,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357667285-0169|1357667794-0092
2000-12-31,T0226,2,N1356985927,N1356986317,35.30,23.66,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1356985927-0093|1356986317-0097
2001-01-10,T0287,2,N1357806498,N1357806858,34.14,80.24,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357806498-0018|1357806858-0086
2000-12-31,T0381,2,N1356990789,N1356991149,34.05,70.11,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1356990789-0239|1356991149-0328
2000-12-31,T0240,2,N1356985927,N1356986317,32.70,45.77,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1356985927-0181|1356986317-0205
2001-01-01,T0601,2,N1357033289,N1357033649,32.66,54.13,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357033289-0288|1357033649-0326
2001-01-09,T0185,2,N1357763998,N1357764358,32.53,79.82,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357763998-0235|1357764358-0238
2001-01-13,T1456,2,N1358108287,N1358108796,31.93,25.60,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1358108287-0113|1358108796-0051
2001-01-01,T0696,2,N1357037761,N1357038121,31.13,57.46,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357037761-0081|1357038121-0127
2001-01-01,T0393,2,N1357024345,N1357024705,30.40,8.98,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357024345-0278|1357024705-0362
2000-12-31,T0336,2,N1356990399,N1356990789,30.05,52.78,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1356990399-0069|1356990789-0072
2001-01-10,T0358,2,N1357810970,N1357811330,29.98,68.14,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357810970-0163|1357811330-0119
2001-01-13,T1961,2,N1358117118,N1358117287,29.52,67.90,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1358117118-0107|1358117287-0110
2001-01-08,T1285,2,N1357642815,N1357642984,27.49,44.94,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357642815-0017|1357642984-0014
2001-01-08,T4780,2,N1357685116,N1357685285,26.95,62.41,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357685116-0136|1357685285-0151
2000-12-31,T0372,2,N1356990789,N1356991149,26.74,75.79,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1356990789-0060|1356991149-0187
2001-01-08,T0646,2,N1357633815,N1357633984,26.70,77.29,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357633815-0075|1357633984-0125
2001-01-13,T1952,2,N1358117118,N1358117287,26.30,78.09,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1358117118-0039|1358117287-0018
2001-01-08,T3560,2,N1357669816,N1357669985,25.76,40.04,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357669816-0184|1357669985-0242
2001-01-08,T1330,2,N1357642815,N1357642984,25.75,38.55,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357642815-0310|1357642984-0299
2001-01-01,T0571,2,N1357032899,N1357033289,25.20,30.23,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357032899-0276|1357033289-0270
2001-01-13,T1379,2,N1358108118,N1358108287,10.41,3.48,1.000,0.5125,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1358108118-0094|1358108287-0117
2001-01-05,T0049,2,N1357345279,N1357345639,8.29,62.76,1.000,0.5123,moderate_temporal_review,appears in 2 frames; consistent step size; low SNR,1357345279-0220|1357345639-0190
2001-01-08,T1310,2,N1357642815,N1357642984,24.95,43.76,1.000,0.5122,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357642815-0169|1357642984-0151
2001-01-08,T4866,2,N1357685116,N1357685794,10.35,67.87,1.000,0.5121,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357685116-1016|1357685794-0591
2001-01-08,T2752,2,N1357658115,N1357658284,14.46,14.20,1.000,0.5118,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357658115-1422|1357658284-1204
2001-01-13,T1977,2,N1358117118,N1358117287,10.30,34.15,1.000,0.5118,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1358117118-0289|1358117287-0304
2001-01-08,T1341,2,N1357642815,N1357642984,22.78,38.07,1.000,0.5117,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357642815-0375|1357642984-0338
2001-01-13,T1397,2,N1358108118,N1358108287,12.36,24.55,1.000,0.5116,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1358108118-0257|1358108287-0291
2001-01-04,T0130,2,N1357327001,N1357327391,14.41,43.03,1.000,0.5115,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357327001-0059|1357327391-0045
2001-01-08,T1340,2,N1357642815,N1357642984,22.70,45.69,1.000,0.5112,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357642815-0358|1357642984-0375
2001-01-08,T5021,2,N1357687816,N1357687985,22.70,69.28,1.000,0.5112,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357687816-0109|1357687985-0058
2001-01-08,T2869,2,N1357660815,N1357660984,16.45,80.61,1.000,0.5112,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357660815-0363|1357660984-0387
2001-01-11,T0360,2,N1357909999,N1357910359,14.34,75.66,1.000,0.5111,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357909999-0068|1357910359-0106
2001-01-13,T1034,2,N1358105418,N1358106096,12.26,64.97,1.000,0.5111,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1358105418-0594|1358106096-0545
2001-01-13,T0949,2,N1358101818,N1358101987,16.42,47.25,1.000,0.5110,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1358101818-0485|1358101987-0478
2001-01-13,T0932,2,N1358101818,N1358101987,18.48,54.15,1.000,0.5109,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1358101818-0369|1358101987-0313
2001-01-08,T0669,2,N1357633815,N1357633984,20.51,64.65,1.000,0.5106,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357633815-0365|1357633984-0426
2001-01-13,T0951,2,N1358101818,N1358101987,12.19,30.91,1.000,0.5106,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1358101818-0521|1358101987-0474
2001-01-08,T2855,2,N1357660815,N1357660984,12.16,8.76,1.000,0.5105,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357660815-0247|1357660984-0251
2001-01-08,T1309,2,N1357642815,N1357642984,20.48,80.99,1.000,0.5104,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357642815-0159|1357642984-0153
2001-01-08,T0658,2,N1357633815,N1357633984,18.41,64.09,1.000,0.5104,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357633815-0260|1357633984-0285
2000-12-31,T0293,2,N1356986317,N1356986677,14.20,65.15,1.000,0.5102,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1356986317-0128|1356986677-0214
2001-01-08,T2877,2,N1357660815,N1357660984,20.43,14.34,1.000,0.5101,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357660815-0421|1357660984-0434
2001-01-08,T4267,2,N1357678816,N1357678985,22.50,68.00,1.000,0.5099,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357678816-0278|1357678985-0290
2001-01-08,T4943,2,N1357685285,N1357685794,22.49,78.89,1.000,0.5099,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357685285-0049|1357685794-0016
2001-01-09,T0012,2,N1357691416,N1357691585,12.06,9.67,1.000,0.5099,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357691416-0168|1357691585-0158
2001-01-01,T0780,2,N1357042233,N1357042593,18.28,76.21,1.000,0.5097,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357042233-0132|1357042593-0163
2001-01-08,T1321,2,N1357642815,N1357642984,24.52,47.56,1.000,0.5096,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357642815-0247|1357642984-0211
2001-01-08,T4160,2,N1357676285,N1357676794,24.52,47.92,1.000,0.5096,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357676285-0013|1357676794-0004
2001-01-08,T2793,2,N1357658284,N1357658793,16.17,49.04,1.000,0.5095,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357658284-0109|1357658793-0050
2001-01-08,T4238,2,N1357678816,N1357678985,20.33,56.97,1.000,0.5094,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357678816-0049|1357678985-0082
2001-01-05,T0394,2,N1357378446,N1357378836,14.05,52.53,1.000,0.5093,moderate_temporal_review,appears in 2 frames; consistent step size; moderate SNR,1357378446-0034|1357378836-0007
2001-01-08,T4082,2,N1357676116,N1357676794,9.86,15.19,1.000,0.5091,moderate_temporal_review,appears in 2 frames; consistent step size; low SNR,1357676116-0998|1357676794-0600
2001-01-08,T2100,2,N1357651815,N1357651984,20.23,54.20,1.000,0.5089,moderate_temporal_review,appears in 2 frames; consistent step size; high SNR,1357651815-0227|1357651984-0259
