image_id,track_id,candidate_id,confidence,track_length,frame_index,opus_id,image_number,time,x,y,brightness,blob_size,artifact_score,area_px,peak_snr,mean_snr,integrated_snr,sharpness,elongation,flags,reason
N1358106096,T1174,1358106096-0973,0.2914,1,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,728.58,854.71,13.16,5,0.00,5,13.16,10.29,51.44,1.28,1.73,,1 frame(s); median area 5.0 px; flags: none
N1358106096,T1177,1358106096-1019,0.2914,1,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,690.41,858.63,13.16,5,0.00,5,13.16,11.12,55.58,1.18,3.40,,1 frame(s); median area 5.0 px; flags: none
N1358099796,T0817,1358099796-0123,0.2913,1,8,co-iss-n1358099796,1358099796,2001-01-13T17:44:18.165,574.43,933.82,13.13,5,0.00,5,13.13,9.59,47.96,1.37,1.73,,1 frame(s); median area 5.0 px; flags: none
N1358069418,T0685,1358069418-0257,0.2909,1,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,629.18,745.38,13.06,5,0.00,5,13.06,9.30,46.52,1.40,3.05,,1 frame(s); median area 5.0 px; flags: none
N1358101818,T0924,1358101818-0278,0.2908,1,9,co-iss-n1358101818,1358101818,2001-01-13T18:17:24.120,326.61,423.19,17.21,4,0.00,4,17.21,15.01,60.02,1.15,4.47,,1 frame(s); median area 4.0 px; flags: none
N1358108118,T1369,1358108118-0013,0.2906,1,14,co-iss-n1358108118,1358108118,2001-01-13T20:02:24.077,8.26,68.03,21.34,3,0.00,3,21.34,15.49,46.46,1.38,4.39,,1 frame(s); median area 3.0 px; flags: none
N1358061096,T0155,1358061096-1190,0.2905,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,727.81,861.51,8.83,6,0.00,6,8.83,8.08,48.46,1.09,1.59,,1 frame(s); median area 6.0 px; flags: none
N1358069418,T0674,1358069418-0149,0.2901,1,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,553.87,706.34,12.93,5,0.00,5,12.93,9.17,45.87,1.41,2.86,,1 frame(s); median area 5.0 px; flags: none
N1358106096,T1179,1358106096-1045,0.2896,1,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,727.81,861.51,8.68,6,0.00,6,8.68,7.95,47.69,1.09,1.59,,1 frame(s); median area 6.0 px; flags: none
N1358065987,T0644,1358065987-0629,0.2896,1,5,co-iss-n1358065987,1358065987,2001-01-13T08:19:41.376,553.80,842.20,12.85,5,0.00,5,12.85,12.78,63.88,1.01,2.89,,1 frame(s); median area 5.0 px; flags: none
N1358117287,T2039,1358117287-0268,0.2896,1,23,co-iss-n1358117287,1358117287,2001-01-13T22:34:41.021,747.72,843.51,21.18,3,0.00,3,21.18,13.95,41.86,1.52,1.73,,1 frame(s); median area 3.0 px; flags: none
N1358069418,T0655,1358069418-0010,0.2891,1,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,726.79,74.49,21.10,3,0.00,3,21.10,14.50,43.51,1.46,4.39,,1 frame(s); median area 3.0 px; flags: none
N1358106096,T1299,1358106096-2861,0.2888,1,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,684.29,953.65,12.71,5,0.00,5,12.71,9.42,47.12,1.35,2.53,,1 frame(s); median area 5.0 px; flags: none
N1358061096,T0015,1358061096-0090,0.2886,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,582.37,727.22,12.69,5,0.00,5,12.69,9.30,46.50,1.36,1.73,,1 frame(s); median area 5.0 px; flags: none
N1358115096,T1767,1358115096-1338,0.2883,1,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,206.50,883.29,8.47,6,0.00,6,8.47,7.75,46.51,1.09,3.54,,1 frame(s); median area 6.0 px; flags: none
N1358101818,T0887,1358101818-0038,0.2877,1,9,co-iss-n1358101818,1358101818,2001-01-13T18:17:24.120,40.62,62.70,20.86,3,0.00,3,20.86,18.54,55.61,1.13,1.73,,1 frame(s); median area 3.0 px; flags: none
N1358110987,T1579,1358110987-0495,0.2877,1,18,co-iss-n1358110987,1358110987,2001-01-13T20:49:41.065,65.05,843.63,16.69,4,0.15,4,16.69,11.40,45.60,1.46,6.85,,1 frame(s); median area 4.0 px; flags: none
N1358061096,T0169,1358061096-1272,0.2874,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,934.95,864.58,12.48,5,0.00,5,12.48,10.02,50.10,1.24,3.05,,1 frame(s); median area 5.0 px; flags: none
N1358101818,T0937,1358101818-0415,0.2873,1,9,co-iss-n1358101818,1358101818,2001-01-13T18:17:24.120,153.39,614.47,16.63,4,0.00,4,16.63,13.67,54.70,1.22,1.00,,1 frame(s); median area 4.0 px; flags: none
N1358065987,T0622,1358065987-0214,0.2870,1,5,co-iss-n1358065987,1358065987,2001-01-13T08:19:41.376,37.36,363.07,20.74,3,0.00,3,20.74,19.48,58.43,1.07,4.39,,1 frame(s); median area 3.0 px; flags: none
N1358065987,T0614,1358065987-0062,0.2864,1,5,co-iss-n1358065987,1358065987,2001-01-13T08:19:41.376,668.56,92.32,20.66,3,0.00,3,20.66,15.57,46.70,1.33,1.73,,1 frame(s); median area 3.0 px; flags: none
N1358114418,T1586,1358114418-0025,0.2858,1,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,197.61,136.57,16.39,4,0.00,4,16.39,11.10,44.41,1.48,1.00,,1 frame(s); median area 4.0 px; flags: none
N1358117118,T1953,1358117118-0041,0.2857,1,22,co-iss-n1358117118,1358117118,2001-01-13T22:32:24.014,165.22,176.47,20.53,3,0.00,3,20.53,13.00,38.99,1.58,1.73,,1 frame(s); median area 3.0 px; flags: none
N1358106096,T1281,1358106096-2751,0.2856,1,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,687.27,948.84,12.19,5,0.00,5,12.19,9.54,47.70,1.28,1.62,,1 frame(s); median area 5.0 px; flags: none
N1358114418,T1589,1358114418-0041,0.2856,1,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,642.53,277.31,20.51,3,0.00,3,20.51,14.59,43.76,1.41,1.73,,1 frame(s); median area 3.0 px; flags: none
N1358061096,T0231,1358061096-2065,0.2852,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,643.79,902.35,16.29,4,0.00,4,16.29,10.63,42.51,1.53,3.16,,1 frame(s); median area 4.0 px; flags: none
N1358108287,T1461,1358108287-0160,0.2848,1,15,co-iss-n1358108287,1358108287,2001-01-13T20:04:41.083,557.42,528.42,16.22,4,0.00,4,16.22,11.11,44.45,1.46,1.00,,1 frame(s); median area 4.0 px; flags: none
N1358065818,T0545,1358065818-0027,0.2847,1,4,co-iss-n1358065818,1358065818,2001-01-13T08:17:24.370,818.18,48.53,20.37,3,0.00,3,20.37,14.50,43.51,1.40,1.73,,1 frame(s); median area 3.0 px; flags: none
N1358110987,T1565,1358110987-0012,0.2844,1,18,co-iss-n1358110987,1358110987,2001-01-13T20:49:41.065,865.78,37.59,20.31,3,0.00,3,20.31,16.34,49.01,1.24,1.73,,1 frame(s); median area 3.0 px; flags: none
N1358101818,T0927,1358101818-0306,0.2843,1,9,co-iss-n1358101818,1358101818,2001-01-13T18:17:24.120,734.87,458.44,16.13,4,0.00,4,16.13,14.29,57.17,1.13,2.62,,1 frame(s); median area 4.0 px; flags: none
N1358061096,T0227,1358061096-2038,0.2843,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,990.29,899.54,11.96,5,0.00,5,11.96,8.81,44.07,1.36,1.73,,1 frame(s); median area 5.0 px; flags: none
N1358069418,T0708,1358069418-0607,0.2839,1,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,717.55,808.69,11.90,5,0.00,5,11.90,8.90,44.48,1.34,3.40,,1 frame(s); median area 5.0 px; flags: none
N1358115096,T1735,1358115096-0006,0.2838,1,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,349.77,83.87,16.05,4,0.00,4,16.05,12.10,48.42,1.33,2.45,,1 frame(s); median area 4.0 px; flags: none
N1358110818,T1515,1358110818-0222,0.2836,1,17,co-iss-n1358110818,1358110818,2001-01-13T20:47:24.058,764.50,366.50,16.02,4,0.00,4,16.02,16.02,64.10,1.00,1.00,,1 frame(s); median area 4.0 px; flags: none
N1358117287,T2036,1358117287-0226,0.2833,1,23,co-iss-n1358117287,1358117287,2001-01-13T22:34:41.021,374.38,695.50,15.97,4,0.00,4,15.97,11.80,47.20,1.35,1.00,,1 frame(s); median area 4.0 px; flags: none
N1358065987,T0615,1358065987-0074,0.2833,1,5,co-iss-n1358065987,1358065987,2001-01-13T08:19:41.376,752.58,131.22,20.13,3,0.00,3,20.13,15.86,47.59,1.27,1.73,,1 frame(s); median area 3.0 px; flags: none
N1358110987,T1578,1358110987-0483,0.2829,1,18,co-iss-n1358110987,1358110987,2001-01-13T20:49:41.065,347.38,829.18,11.73,5,0.00,5,11.73,9.27,46.34,1.27,2.62,,1 frame(s); median area 5.0 px; flags: none
N1358061096,T0029,1358061096-0154,0.2828,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,572.72,756.36,11.72,5,0.00,5,11.72,9.48,47.40,1.24,2.53,,1 frame(s); median area 5.0 px; flags: none
N1358065987,T0617,1358065987-0085,0.2827,1,5,co-iss-n1358065987,1358065987,2001-01-13T08:19:41.376,715.25,145.38,20.04,3,0.00,3,20.04,17.71,53.13,1.13,1.73,,1 frame(s); median area 3.0 px; flags: none
N1358101987,T0980,1358101987-0618,0.2821,1,10,co-iss-n1358101987,1358101987,2001-01-13T18:19:41.127,298.75,976.92,11.60,5,0.15,5,11.60,8.74,43.71,1.33,7.25,,1 frame(s); median area 5.0 px; flags: none
N1358105587,T1125,1358105587-0158,0.2820,1,12,co-iss-n1358105587,1358105587,2001-01-13T19:19:41.102,442.03,691.50,15.75,4,0.00,4,15.75,13.50,53.99,1.17,2.62,,1 frame(s); median area 4.0 px; flags: none
N1358101987,T0966,1358101987-0112,0.2818,1,10,co-iss-n1358101987,1358101987,2001-01-13T18:19:41.127,309.81,183.43,19.89,3,0.00,3,19.89,15.41,46.23,1.29,1.73,,1 frame(s); median area 3.0 px; flags: none
N1358061096,T0211,1358061096-1779,0.2818,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,800.71,889.39,11.55,5,0.00,5,11.55,10.20,50.99,1.13,1.73,,1 frame(s); median area 5.0 px; flags: none
N1358061096,T0222,1358061096-1965,0.2818,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,986.79,896.38,11.55,5,0.00,5,11.55,10.77,53.85,1.07,2.86,,1 frame(s); median area 5.0 px; flags: none
N1358061096,T0366,1358061096-3532,0.2818,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,747.63,977.41,11.55,5,0.00,5,11.55,10.00,50.02,1.15,2.99,,1 frame(s); median area 5.0 px; flags: none
N1358061096,T0382,1358061096-3875,0.2818,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,744.62,997.26,11.55,5,0.00,5,11.55,9.86,49.31,1.17,1.65,,1 frame(s); median area 5.0 px; flags: none
N1358061096,T0396,1358061096-4000,0.2818,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,806.03,1004.36,11.55,5,0.00,5,11.55,9.74,48.71,1.19,3.52,,1 frame(s); median area 5.0 px; flags: none
N1358061096,T0407,1358061096-4099,0.2818,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,835.15,1008.89,11.55,5,0.00,5,11.55,10.27,51.36,1.12,1.43,,1 frame(s); median area 5.0 px; flags: none
N1358061096,T0047,1358061096-0243,0.2816,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,657.16,774.86,11.51,5,0.15,5,11.51,9.58,47.91,1.20,7.25,,1 frame(s); median area 5.0 px; flags: none
N1358110987,T1564,1358110987-0003,0.2813,1,18,co-iss-n1358110987,1358110987,2001-01-13T20:49:41.065,978.71,8.45,19.81,3,0.00,3,19.81,14.52,43.57,1.36,4.39,,1 frame(s); median area 3.0 px; flags: none
N1358101818,T0925,1358101818-0287,0.2808,1,9,co-iss-n1358101818,1358101818,2001-01-13T18:17:24.120,1020.15,433.15,15.55,4,0.00,4,15.55,13.71,54.82,1.13,2.45,,1 frame(s); median area 4.0 px; flags: none
N1358105418,T0990,1358105418-0066,0.2807,1,11,co-iss-n1358105418,1358105418,2001-01-13T19:17:24.095,378.51,377.63,15.53,4,0.00,4,15.53,11.84,47.34,1.31,1.00,,1 frame(s); median area 4.0 px; flags: none
N1358061096,T0163,1358061096-1252,0.2806,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,904.51,864.07,11.36,5,0.00,5,11.36,9.45,47.23,1.20,2.62,,1 frame(s); median area 5.0 px; flags: none
N1358061096,T0023,1358061096-0112,0.2806,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,571.86,740.62,15.52,4,0.00,4,15.52,11.31,45.25,1.37,1.62,,1 frame(s); median area 4.0 px; flags: none
N1358110987,T1585,1358110987-0586,0.2806,1,18,co-iss-n1358110987,1358110987,2001-01-13T20:49:41.065,591.54,1011.46,15.51,4,0.00,4,15.51,14.39,57.54,1.08,1.00,,1 frame(s); median area 4.0 px; flags: none
N1358061096,T0173,1358061096-1301,0.2806,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,941.82,866.77,11.34,5,0.00,5,11.34,9.33,46.67,1.22,1.88,,1 frame(s); median area 5.0 px; flags: none
N1358106096,T1206,1358106096-1593,0.2803,1,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,800.71,889.39,11.30,5,0.00,5,11.30,10.00,50.02,1.13,1.73,,1 frame(s); median area 5.0 px; flags: none
N1358106096,T1318,1358106096-3279,0.2803,1,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,747.63,977.41,11.30,5,0.00,5,11.30,9.82,49.12,1.15,2.99,,1 frame(s); median area 5.0 px; flags: none
N1358106096,T1332,1358106096-3612,0.2803,1,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,744.62,997.26,11.30,5,0.00,5,11.30,9.68,48.38,1.17,1.65,,1 frame(s); median area 5.0 px; flags: none
N1358106096,T1341,1358106096-3732,0.2803,1,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,806.03,1004.36,11.30,5,0.00,5,11.30,9.57,47.83,1.18,3.52,,1 frame(s); median area 5.0 px; flags: none
N1358106096,T1351,1358106096-3827,0.2803,1,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,835.15,1008.89,11.30,5,0.00,5,11.30,10.08,50.38,1.12,1.43,,1 frame(s); median area 5.0 px; flags: none
N1358069418,T0755,1358069418-1703,0.2803,1,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,636.68,896.47,11.30,5,0.00,5,11.30,9.03,45.13,1.25,2.54,,1 frame(s); median area 5.0 px; flags: none
N1358115096,T1765,1358115096-1313,0.2800,1,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,177.48,880.84,11.25,5,0.00,5,11.25,9.03,45.17,1.24,2.62,,1 frame(s); median area 5.0 px; flags: none
N1358115096,T1775,1358115096-1576,0.2800,1,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,292.18,891.36,11.25,5,0.00,5,11.25,10.27,51.36,1.09,2.89,,1 frame(s); median area 5.0 px; flags: none
N1358115096,T1891,1358115096-3405,0.2800,1,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,78.47,986.68,11.25,5,0.00,5,11.25,10.72,53.62,1.05,5.00,,1 frame(s); median area 5.0 px; flags: none
N1358115096,T1911,1358115096-3542,0.2800,1,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,84.80,994.20,11.25,5,0.00,5,11.25,11.25,56.23,1.00,1.34,,1 frame(s); median area 5.0 px; flags: none
N1358115096,T1936,1358115096-3850,0.2800,1,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,242.59,1011.48,11.25,5,0.00,5,11.25,9.50,47.52,1.18,1.83,,1 frame(s); median area 5.0 px; flags: none
N1358115096,T1942,1358115096-3947,0.2800,1,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,88.52,1017.68,11.25,5,0.00,5,11.25,9.40,47.00,1.20,2.54,,1 frame(s); median area 5.0 px; flags: none
N1358061096,T0027,1358061096-0143,0.2800,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,606.41,752.61,11.24,5,0.00,5,11.24,8.61,43.06,1.31,3.40,,1 frame(s); median area 5.0 px; flags: none
N1358110987,T1567,1358110987-0053,0.2798,1,18,co-iss-n1358110987,1358110987,2001-01-13T20:49:41.065,987.72,115.36,19.55,3,0.00,3,19.55,18.10,54.31,1.08,1.73,,1 frame(s); median area 3.0 px; flags: none
N1358114418,T1593,1358114418-0081,0.2798,1,19,co-iss-n1358114418,1358114418,2001-01-13T21:47:24.033,365.21,489.36,19.55,3,0.00,3,19.55,15.17,45.52,1.29,1.73,,1 frame(s); median area 3.0 px; flags: none
N1358061096,T0405,1358061096-4070,0.2798,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,762.83,1008.27,11.21,5,0.15,5,11.21,9.03,45.14,1.24,7.25,,1 frame(s); median area 5.0 px; flags: none
N1358061096,T0125,1358061096-0937,0.2796,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,751.84,844.63,11.18,5,0.00,5,11.18,8.74,43.68,1.28,2.46,,1 frame(s); median area 5.0 px; flags: none
N1358061096,T0147,1358061096-1122,0.2796,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,893.98,855.62,15.35,4,0.00,4,15.35,9.66,38.63,1.59,1.63,,1 frame(s); median area 4.0 px; flags: none
N1358061096,T0282,1358061096-2516,0.2796,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,662.81,923.61,15.35,4,0.00,4,15.35,11.11,44.44,1.38,2.70,,1 frame(s); median area 4.0 px; flags: none
N1358117118,T1962,1358117118-0131,0.2791,1,22,co-iss-n1358117118,1358117118,2001-01-13T22:32:24.014,46.56,591.88,15.26,4,0.00,4,15.26,10.42,41.66,1.46,2.62,,1 frame(s); median area 4.0 px; flags: none
N1358061096,T0077,1358061096-0547,0.2790,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,737.39,814.01,11.08,5,0.00,5,11.08,9.49,47.47,1.17,1.79,,1 frame(s); median area 5.0 px; flags: none
N1358106096,T1349,1358106096-3801,0.2786,1,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,762.83,1008.27,11.01,5,0.15,5,11.01,8.88,44.38,1.24,7.25,,1 frame(s); median area 5.0 px; flags: none
N1358065818,T0611,1358065818-0629,0.2786,1,4,co-iss-n1358065818,1358065818,2001-01-13T08:17:24.370,143.42,996.58,19.34,3,0.00,3,19.34,15.30,45.89,1.26,1.73,,1 frame(s); median area 3.0 px; flags: none
N1358106096,T1162,1358106096-0841,0.2784,1,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,751.84,844.63,10.98,5,0.00,5,10.98,8.59,42.96,1.28,2.46,,1 frame(s); median area 5.0 px; flags: none
N1358069418,T0653,1358069418-0008,0.2784,1,6,co-iss-n1358069418,1358069418,2001-01-13T09:17:24.345,403.39,57.82,19.32,3,0.00,3,19.32,14.81,44.44,1.30,1.73,,1 frame(s); median area 3.0 px; flags: none
N1358105587,T1122,1358105587-0099,0.2784,1,12,co-iss-n1358105587,1358105587,2001-01-13T19:19:41.102,216.95,500.66,19.31,3,0.00,3,19.31,16.34,49.02,1.18,4.39,,1 frame(s); median area 3.0 px; flags: none
N1358101818,T0892,1358101818-0053,0.2782,1,9,co-iss-n1358101818,1358101818,2001-01-13T18:17:24.120,852.62,90.86,19.29,3,0.00,3,19.29,16.66,49.97,1.16,4.39,,1 frame(s); median area 3.0 px; flags: none
N1358061096,T0220,1358061096-1926,0.2780,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,723.05,896.34,10.92,5,0.00,5,10.92,9.28,46.39,1.18,2.23,,1 frame(s); median area 5.0 px; flags: none
N1358115096,T1756,1358115096-1106,0.2774,1,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,172.99,871.22,10.81,5,0.00,5,10.81,9.44,47.22,1.14,3.40,,1 frame(s); median area 5.0 px; flags: none
N1358108287,T1454,1358108287-0097,0.2773,1,15,co-iss-n1358108287,1358108287,2001-01-13T20:04:41.083,737.05,306.29,19.14,3,0.00,3,19.14,13.71,41.14,1.40,4.39,,1 frame(s); median area 3.0 px; flags: none
N1358115096,T1751,1358115096-1041,0.2772,1,21,co-iss-n1358115096,1358115096,2001-01-13T21:59:18.060,414.37,866.30,14.96,4,0.00,4,14.96,12.39,49.58,1.21,4.47,,1 frame(s); median area 4.0 px; flags: none
N1358065987,T0639,1358065987-0502,0.2770,1,5,co-iss-n1358065987,1358065987,2001-01-13T08:19:41.376,131.57,681.63,14.91,4,0.00,4,14.91,9.83,39.31,1.52,1.00,,1 frame(s); median area 4.0 px; flags: none
N1358110818,T1561,1358110818-0613,0.2769,1,17,co-iss-n1358110818,1358110818,2001-01-13T20:47:24.058,40.08,975.67,14.90,4,0.00,4,14.90,11.72,46.88,1.27,3.60,,1 frame(s); median area 4.0 px; flags: none
N1358106096,T1209,1358106096-1732,0.2768,1,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,723.05,896.34,10.72,5,0.00,5,10.72,9.12,45.61,1.18,2.23,,1 frame(s); median area 5.0 px; flags: none
N1358101818,T0897,1358101818-0101,0.2767,1,9,co-iss-n1358101818,1358101818,2001-01-13T18:17:24.120,512.28,160.30,19.04,3,0.00,3,19.04,15.15,45.46,1.26,1.73,,1 frame(s); median area 3.0 px; flags: none
N1358065987,T0641,1358065987-0511,0.2767,1,5,co-iss-n1358065987,1358065987,2001-01-13T08:19:41.376,978.18,693.82,14.86,4,0.00,4,14.86,13.60,54.38,1.09,2.45,,1 frame(s); median area 4.0 px; flags: none
N1358061096,T0406,1358061096-4076,0.2766,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,829.76,1008.43,10.69,5,0.00,5,10.69,8.66,43.29,1.23,2.25,,1 frame(s); median area 5.0 px; flags: none
N1358061096,T0039,1358061096-0194,0.2763,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,622.42,764.20,10.64,5,0.00,5,10.64,8.97,44.86,1.19,4.39,,1 frame(s); median area 5.0 px; flags: none
N1358106096,T1310,1358106096-3153,0.2762,1,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,698.44,969.56,14.78,4,0.00,4,14.78,11.01,44.03,1.34,5.83,,1 frame(s); median area 4.0 px; flags: none
N1358101987,T0967,1358101987-0151,0.2761,1,10,co-iss-n1358101987,1358101987,2001-01-13T18:19:41.127,787.76,241.48,18.94,3,0.00,3,18.94,12.14,36.42,1.56,1.73,,1 frame(s); median area 3.0 px; flags: none
N1358061096,T0104,1358061096-0764,0.2761,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,792.22,833.34,10.61,5,0.00,5,10.61,9.21,46.07,1.15,4.60,,1 frame(s); median area 5.0 px; flags: none
N1358065818,T0562,1358065818-0143,0.2760,1,4,co-iss-n1358065818,1358065818,2001-01-13T08:17:24.370,345.31,241.80,18.92,3,0.00,3,18.92,12.84,38.52,1.47,1.73,,1 frame(s); median area 3.0 px; flags: none
N1358101818,T0898,1358101818-0107,0.2757,1,9,co-iss-n1358101818,1358101818,2001-01-13T18:17:24.120,566.26,169.78,18.87,3,0.00,3,18.87,12.19,36.58,1.55,1.73,,1 frame(s); median area 3.0 px; flags: none
N1358061096,T0323,1358061096-2991,0.2756,1,0,co-iss-n1358061096,1358061096,2001-01-13T06:59:18.433,687.22,948.90,10.52,5,0.00,5,10.52,8.57,42.83,1.23,1.62,,1 frame(s); median area 5.0 px; flags: none
N1358106096,T1350,1358106096-3808,0.2755,1,13,co-iss-n1358106096,1358106096,2001-01-13T19:29:18.122,829.76,1008.43,10.50,5,0.00,5,10.50,8.52,42.58,1.23,2.25,,1 frame(s); median area 5.0 px; flags: none
N1358065818,T0564,1358065818-0148,0.2755,1,4,co-iss-n1358065818,1358065818,2001-01-13T08:17:24.370,271.27,259.79,18.83,3,0.00,3,18.83,12.17,36.50,1.55,1.73,,1 frame(s); median area 3.0 px; flags: none
N1358065987,T0621,1358065987-0205,0.2754,1,5,co-iss-n1358065987,1358065987,2001-01-13T08:19:41.376,387.10,345.37,18.81,3,0.00,3,18.81,17.07,51.22,1.10,4.39,,1 frame(s); median area 3.0 px; flags: none
N1358101818,T0918,1358101818-0245,0.2750,1,9,co-iss-n1358101818,1358101818,2001-01-13T18:17:24.120,128.34,385.58,14.58,4,0.00,4,14.58,12.21,48.83,1.19,5.83,,1 frame(s); median area 4.0 px; flags: none
N1358110987,T1570,1358110987-0130,0.2748,1,18,co-iss-n1358110987,1358110987,2001-01-13T20:49:41.065,900.26,235.63,18.71,3,0.00,3,18.71,16.96,50.87,1.10,1.73,,1 frame(s); median area 3.0 px; flags: none
N1358099796,T0816,1358099796-0120,0.2746,1,8,co-iss-n1358099796,1358099796,2001-01-13T17:44:18.165,607.58,892.73,10.35,5,0.00,5,10.35,9.29,46.45,1.11,1.73,,1 frame(s); median area 5.0 px; flags: none
N1358065987,T0628,1358065987-0291,0.2746,1,5,co-iss-n1358065987,1358065987,2001-01-13T08:19:41.376,975.32,441.08,14.51,4,0.15,4,14.51,11.11,44.43,1.31,6.85,,1 frame(s); median area 4.0 px; flags: none
N1358110987,T1581,1358110987-0523,0.2743,1,18,co-iss-n1358110987,1358110987,2001-01-13T20:49:41.065,624.20,883.80,10.30,5,0.00,5,10.30,10.26,51.32,1.00,2.89,,1 frame(s); median area 5.0 px; flags: none
N1358110818,T1495,1358110818-0049,0.2742,1,17,co-iss-n1358110818,1358110818,2001-01-13T20:47:24.058,747.42,101.26,18.61,3,0.00,3,18.61,14.79,44.38,1.26,4.39,,1 frame(s); median area 3.0 px; flags: none
N1358110818,T1500,1358110818-0083,0.2742,1,17,co-iss-n1358110818,1358110818,2001-01-13T20:47:24.058,359.71,149.36,18.61,3,0.00,3,18.61,17.39,52.16,1.07,1.73,,1 frame(s); median area 3.0 px; flags: none
